county,county_pcode,county_lat,county_lon,year,maize_area_ha,maize_production_t,yield_t_ha,season_basis,yield_qc_flag,rain_dekads_available,rain_total_jan_jun_mm,rain_lta_jan_jun_mm,rain_anomaly_pct,rain_mean_dekad_mm,rain_std_dekad_mm,rain_cv,wet_dekads_ge20mm,heavy_dekads_ge50mm,dry_dekads_lt10mm,longest_dry_spell_dekads,rain_onset_doy,crop_source,crop_source_url,rainfall_source,rainfall_source_url
Trans Nzoia,KE026,1.045915,34.980778,2018,106549.0,426499.0,4.002844,Annual,0,18.0,1042.759499,634.237966,64.411397,57.931083,44.351555,0.765592,11.0,11.0,5.0,5.0,60.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,2019,104850.0,489055.5,4.664335,Annual,0,18.0,565.291142,634.237966,-10.870813,31.405063,28.276607,0.900384,10.0,5.0,6.0,5.0,80.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,2020,105190.0,410402.0,3.901531,Annual,0,18.0,963.227854,634.237966,51.87168,53.512659,36.298066,0.678308,13.0,10.0,5.0,2.0,61.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,2021,105160.0,407898.0,3.878832,Seasonal aggregate,0,18.0,668.822781,634.237966,5.452971,37.156821,44.469171,1.196797,11.0,3.0,3.0,2.0,80.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,2022,102900.0,407484.0,3.96,Seasonal aggregate,0,18.0,576.113928,634.237966,-9.16439,32.006329,25.818433,0.806666,11.0,3.0,4.0,2.0,80.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,2023,105930.0,504000.0,4.757859,Seasonal aggregate,0,18.0,642.746836,634.237966,1.341589,35.708158,31.537929,0.883214,10.0,7.0,7.0,6.0,70.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,2024,124463.0,469862.15,3.775115,Seasonal aggregate,0,18.0,726.101276,634.237966,14.484045,40.33896,28.673763,0.710821,14.0,4.0,0.0,0.0,81.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2012,88790.0,363562.2,4.09463,Annual,0,18.0,753.810805,606.721928,24.243211,41.878378,44.699169,1.067357,10.0,6.0,7.0,6.0,92.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2013,96654.0,380226.69,3.933895,Annual,0,18.0,755.567559,606.721928,24.532759,41.975975,35.506394,0.845874,10.0,7.0,4.0,2.0,70.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2014,104078.0,405121.0,3.892475,Annual,0,18.0,462.594594,606.721928,-23.755089,25.6997,18.696912,0.727515,9.0,2.0,6.0,4.0,70.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2015,102753.0,405440.0,3.945773,Annual,0,18.0,542.612603,606.721928,-10.566509,30.145145,32.084205,1.064324,9.0,4.0,7.0,4.0,91.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2016,101279.0,335030.5,3.307996,Annual,0,18.0,729.837844,606.721928,20.291984,40.546547,34.578119,0.852801,11.0,7.0,5.0,4.0,92.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2017,95209.0,405459.68,4.258628,Annual,0,18.0,456.135142,606.721928,-24.819737,25.340841,16.704698,0.659201,11.0,1.0,5.0,2.0,80.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2018,100081.0,324366.0,3.241035,Annual,0,18.0,1051.243254,606.721928,73.266072,58.402403,44.773973,0.766646,11.0,11.0,5.0,5.0,60.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2019,106999.0,379318.77,3.545068,Annual,0,18.0,465.729722,606.721928,-23.238357,25.873873,24.817046,0.959155,9.0,3.0,8.0,6.0,111.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2020,104645.0,385400.0,3.682928,Annual,0,18.0,935.315301,606.721928,54.158809,51.961961,41.926848,0.806876,12.0,9.0,4.0,2.0,61.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2021,104581.0,345414.15,3.302838,Seasonal aggregate,0,18.0,624.657654,606.721928,2.956169,34.703203,38.91932,1.121491,10.0,3.0,3.0,2.0,80.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2022,102000.0,367200.0,3.6,Seasonal aggregate,0,18.0,500.67568,606.721928,-17.478559,27.815316,20.487546,0.736556,11.0,1.0,4.0,2.0,80.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2023,106385.0,450943.38,4.238787,Seasonal aggregate,0,18.0,632.405407,606.721928,4.233155,35.133634,37.729407,1.073883,10.0,6.0,6.0,6.0,70.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,2024,117628.0,500364.65,4.253789,Seasonal aggregate,0,18.0,761.540541,606.721928,25.517227,42.307808,34.39617,0.812998,14.0,5.0,2.0,2.0,81.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2012,24195.0,36240.75,1.497861,Annual,0,18.0,976.368436,1006.033351,-2.948701,54.242691,46.57497,0.85864,12.0,10.0,5.0,4.0,81.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2013,23772.0,36605.07,1.53984,Annual,0,18.0,1025.263158,1006.033351,1.911448,56.959064,44.319667,0.778097,14.0,6.0,2.0,1.0,60.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2014,35105.0,43927.0,1.251303,Annual,0,18.0,986.052623,1006.033351,-1.98609,54.780701,39.018771,0.712272,14.0,9.0,2.0,1.0,70.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2015,36283.07,50289.0,1.386018,Annual,0,18.0,1043.999989,1006.033351,3.773895,57.999999,52.598983,0.906879,11.0,9.0,7.0,4.0,80.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2016,29190.0,43374.0,1.48592,Annual,0,18.0,1102.842119,1006.033351,9.622819,61.269007,54.820498,0.894751,12.0,7.0,1.0,1.0,61.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2017,25090.0,35129.0,1.40012,Annual,0,18.0,1111.631559,1006.033351,10.496492,61.757309,42.929176,0.695127,15.0,10.0,3.0,2.0,70.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2018,28560.0,38207.8,1.337808,Annual,0,18.0,1293.842124,1006.033351,28.608274,71.880118,45.635039,0.634877,14.0,10.0,2.0,1.0,60.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2019,25134.0,30566.24,1.216131,Annual,0,18.0,897.578937,1006.033351,-10.780399,49.865496,39.401119,0.790148,14.0,8.0,4.0,2.0,91.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2020,22340.0,24191.0,1.082856,Annual,0,18.0,1406.42106,1006.033351,39.798652,78.134503,42.558382,0.544681,17.0,12.0,0.0,0.0,61.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2021,22290.0,31115.52,1.395941,Seasonal aggregate,0,18.0,1177.105261,1006.033351,17.004596,65.394737,54.86755,0.839021,17.0,7.0,0.0,0.0,70.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2022,50310.0,56616.12,1.125345,Seasonal aggregate,0,18.0,1196.736855,1006.033351,18.955982,66.485381,54.258679,0.816099,14.0,8.0,3.0,1.0,101.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2023,47817.0,32107.185,0.67146,Seasonal aggregate,0,18.0,1198.578946,1006.033351,19.139087,66.587719,52.404637,0.787002,13.0,10.0,5.0,5.0,60.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,2024,24916.0,35379.15,1.419937,Seasonal aggregate,0,18.0,1254.789479,1006.033351,24.72643,69.710527,31.374784,0.450072,17.0,13.0,1.0,1.0,81.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2012,19380.0,54745.74,2.824858,Annual,0,18.0,575.877564,443.09581,29.966827,31.993198,37.957682,1.18643,8.0,4.0,8.0,6.0,92.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2013,19748.0,46341.27,2.346631,Annual,0,18.0,549.166665,443.09581,23.938582,30.509259,31.262123,1.024677,7.0,4.0,5.0,3.0,70.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2014,33124.0,60251.0,1.818953,Annual,0,18.0,247.034014,443.09581,-44.248172,13.724112,12.183914,0.887774,5.0,0.0,9.0,7.0,70.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2015,29143.0,69151.0,2.372817,Annual,0,18.0,390.857138,443.09581,-11.789475,21.714285,25.614108,1.179597,7.0,2.0,8.0,8.0,91.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2016,34450.0,54000.0,1.567489,Annual,0,18.0,541.003401,443.09581,22.096257,30.055745,30.986365,1.030963,8.0,4.0,7.0,4.0,92.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2017,32172.0,61840.0,1.922168,Annual,0,18.0,332.581636,443.09581,-24.941372,18.476758,13.309329,0.720328,7.0,0.0,6.0,2.0,121.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2018,36720.0,82848.5,2.256223,Annual,0,18.0,818.578239,443.09581,84.740686,45.476569,39.987437,0.879298,11.0,8.0,6.0,6.0,60.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2019,32354.0,48531.0,1.5,Annual,0,18.0,358.258502,443.09581,-19.146493,19.90325,20.324544,1.021167,7.0,2.0,8.0,6.0,111.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2020,34911.0,53193.0,1.523674,Annual,0,18.0,701.65307,443.09581,58.35245,38.980726,31.279716,0.802441,12.0,6.0,5.0,2.0,61.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2021,39732.0,71517.6,1.8,Seasonal aggregate,0,18.0,401.642851,443.09581,-9.355304,22.313492,34.392663,1.541339,5.0,2.0,8.0,7.0,111.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2022,36575.0,66617.01,1.821381,Seasonal aggregate,0,18.0,322.479591,443.09581,-27.22125,17.915533,17.621388,0.983582,5.0,2.0,8.0,3.0,101.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2023,51318.0,83237.67,1.621998,Seasonal aggregate,0,18.0,409.996602,443.09581,-7.469989,22.777589,27.928192,1.226126,9.0,2.0,8.0,7.0,70.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,2024,48974.0,100810.45,2.058448,Seasonal aggregate,0,18.0,530.153064,443.09581,19.647501,29.452948,29.706672,1.008615,7.0,3.0,4.0,2.0,81.0,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
